id,source,text
328,visible:span[dir='auto'],"這個拜託飄給現在在東吳大學的人
就是有人要一起點大茗嗎？
1
/
2"
331,visible:span[dir='auto'],"東吳政治系真的還要幫她徵人喔？
1
/
2"
332,visible:span[dir='auto'],幹東吳二輪沒上啦 怎麼辦 要個升還分科
334,visible:span[dir='auto'],"#東吳大學 #東海大學
想詢問各位學長姐，東吳大學跟東海大學哪一個比較好呢？都是社會工作學系！交通的話，聽說東吳大學的交通是不是比較不方便？"
335,visible:span[dir='auto'],"東吳大學我明天是要划船上課嗎
1
/
2"
344,visible:span[dir='auto'],"東吳也淹水了
期末考週，是叫大家力爭上游嗎？"
345,visible:span[dir='auto'],"好煩喔
想考法律系的人應該都知道東吳法是真的很強
但家人就一直說什麼要我去中字輩法律
說國立的一定比私立的好
我一直努力說服他們東吳法真的很強了
雖然比不上台大政大
雖然是私立但就是強啊
我真的就想要東吳法啦
他們死都不讓我讀
我真的跟他們吵架吵到哭出來"
347,visible:span[dir='auto'],"還真的有人在外雙溪划船？！
東吳大學 東吳大學"
349,visible:span[dir='auto'],"東吳中文和輔大中文
不管是教授 環境 獎學金 全都不分伯仲
我真的選不出來 教授都很溫柔 我真的都很愛
還是我應該各讀兩年（？）沒有我開玩笑的"
355,visible:span[dir='auto'],啊？東吳畢業--難怪綠？東吳人不懂？東吳犯了啥？？
360,visible:span[dir='auto'],"人家東吳會計碩士畢考上檢察官的人都認為柯的帳目有問題了
不懂一些小草在堅持什麼？
以為東吳會計碩很好考？"
362,visible:span[dir='auto'],"東吳學餐是
第二個信義區嗎？？？
東吳大學"
372,visible:span[dir='auto'],"為何東吳會計分數不高 卻有人說很好
本人一階有過東吳 在思考要不要拼分科上想問中正中興"
373,visible:span[dir='auto'],東吳高職 新生有沒有學長姐可以認識ㄉ😗
376,visible:span[dir='auto'],"請問歷史系
東吳
暨南
東華
雲科大文資系也很有機會，大家建議那個呢？"
381,visible:span[dir='auto'],所以有沒有東吳政治的同學啊🫠
393,visible:span[dir='auto'],"東吳大學 國貿系 婁峻碩 大學長說 大家不要學他中午才去學校 可以嗎？
1
/
2"
403,visible:span[dir='auto'],"東吳大學，原名蘇州大學就很好理解了
元智大學，徐旭東祖父徐元智之名
靜宜大學，紀念創辦人中文姓名陸靜宜
慈濟大學，以教富濟貧」為目標，推廣無緣大慈
長榮大學，沒什麼特別意思，但長榮中學是台灣第一所中學，長老教中學校
文藻外大，道明會會士羅文藻，首位中國籍神父和主教。
開南大學，開拓南洋
樹德科大，樹德樹人
醒吾科大，我覺得是三醒吾身，但沒查到資料
德明科大，與香港德明中學使用同名
修平科大，創辦人林湯盤，字修平
馬偕醫學院，送分題
逢甲大學，送分題
銘傳大學，送分題
義守大學，送分題
2
/
2"
410,visible:span[dir='auto'],東吳的飄過東吳發生什麼事了….
411,visible:span[dir='auto'],"代友問
東海、東吳、輔仁、高雄的法律要怎麼選啊啊啊
她不想去北部，經濟壓力太大了
但又看今年東吳輔仁分數很高
有沒有學長姐給一點建議"
413,visible:span[dir='auto'],"東吳大學 怎麼可以沒有地方大叫呢
1
/
2"
427,visible:span[dir='auto'],"東吳大學你認真嗎？
1
/
2"
429,visible:span[dir='auto'],"想問一下各位大佬
東吳政治 中正政治 東海政治
師資 資源 讀書風氣
（如果以外交特考為目標的話"
436,visible:span[dir='auto'],你確定所有的東吳學生嗎？當他在酸教授時滿多人哄堂大笑的唷！
437,visible:span[dir='auto'],"東吳是印度是不是？
網路差到一個極致欸😻😻
上禮拜一次 這禮拜還來 你們預算被砍喔"
438,visible:span[dir='auto'],"當初選東吳真的是越級打怪 別鬧了
目前人生最難走的路是臨溪路
目前人生最大的坎是東吳的畢業門檻"
440,visible:span[dir='auto'],有沒有同學🙋東吳大學
441,visible:span[dir='auto'],"明明東吳是基督教學校為什麼有金桶
宗教戰爭嗎"
450,visible:span[dir='auto'],"東吳大學是一間非常好的學校。東吳大學是個歷史悠久、學術勢力雄厚、緊鄰外雙溪的絕美大學，校內讀書氛圍踏實，同學友善又有朝氣，擁有世界首屈一指的教授師資。想體驗每天如夢的大學生活嗎？不選東吳大學將是你一生最大的遺憾！
（一則五學分，括號記得刪，沒刪游一趟外雙溪）"
466,visible:span[dir='auto'],"東吳什麼時候有思樂冰的啊啊啊
1
/
2"
467,visible:span[dir='auto'],"哪裡來的東吳會計狗😔
東吳大學
1
/
2"
485,visible:span[dir='auto'],東吳文組學校沒什麼好破房的
487,visible:span[dir='auto'],有沒有一樣是東吳會計ㄉ朋朋，開學要認識真的有點…社恐ww
506,visible:a[href*='/post/'],"看到河道上好多在選東吳還是輔大
我上東吳大學最大的想法
城中交通真的很方便（我甚至可以早上在中壢趕早十，像我現在租板橋也很近）
學校很小&同學很卷
但今天如果要再讓我選一次，我可能會動搖，因為東吳能雙輔的太少了，還要跑兩個校區，如果你的規劃本來就是有雙輔打算的，東吳大部分還是文組科系，所以要考慮看看。
這是我當初選大學時沒有考慮到的。
但如果你就是要讀法律系這個我們就另當別論，東吳法輔大法我應該不用說
或是你喜歡同學很認真讀書，你想要交通便利，所謂的資源很多（教授啊交換啊獎學金啊一大堆）
我覺得東吳不會輸，前提是法商一年級要去雙溪上課。
但最後還是疊個甲，東輔一家親。
當然你要說我們私立能卷到哪裡去，好你贏，實話實說，要說什麼學店私立仔大談好啦我就認了。
我還記得之前剛考完的時候我發了一篇串文，也是在選志願的，我說我硬要讀商科的話，沒有頂大四中+北大，我覺得東輔可以放在第一順位。
然後被發到活網去砲，
甚至下面有高中同班考什麼中原東海靜宜的在嘲笑，那時候當然很不爽。
反正後來也就沒聯絡了，但我永遠會記得我被總級分差我一半的人笑考很差，可能靜宜資管那隻就是這種人吧。
1
/
2"
515,visible:span[dir='auto'],聽說東吳的很頂（？
520,visible:span[dir='auto'],說我考上東吳大學很優秀已經很尷尬了，為什麼還要問我什麼系...
526,json:script_json.require[0][3][0].__bbox.require[0][3][1].__bbox.result.data.searchResults.edges[6].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,上東吳有什麼推薦的活動或社團嗎？還是有什麼會踩雷的？可以請學長姐們給小的我一點建議嗎？對大學期待但我又不知道在期待什麼www
528,json:script_json.require[0][3][0].__bbox.require[0][3][1].__bbox.result.data.searchResults.edges[8].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"放榜了來看一下自己的大學在哪裡 ，海大又偷渡點點點
綜合大學排名（包括科大）
頂級大學：台清交成政
二級大學：央山興正
三級大學：師北海 台科 台師
四級大學：彰師 高師 國立地名大學
五級大學：東吳 輔仁 淡江 逢甲 長庚
六級大學：淡江 北科 東海 元智 中原
七級大學：高科 聯合 雲科 世新 銘傳
八級大學：靜宜 文化 亞洲 北實踐 致理 朝陽
九級大學：義守 長榮 南實踐
十級大學：中華 玄奘 大葉 南華 德明 龍華 嶺東
十一級大學：其餘沒聽過的私立科大"
530,json:script_json.require[0][3][0].__bbox.require[0][3][1].__bbox.result.data.searchResults.edges[10].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,請問北市大怎麼樣跟私立東吳輔仁比誰好😭😭
531,json:script_json.require[0][3][0].__bbox.require[0][3][1].__bbox.result.data.searchResults.edges[12].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"輔仁：備49 輔仁：備60 東吳：備10
我：至少還有東吳可以念🙂
媽媽：備10應該是有了，那就訂機票囉！（定在分科那天）
兩天後
東吳：騙你的 你是備47
好笑嗎？所以我要重考班了？"
532,json:network.data.searchResults.edges[3].node.thread.thread_items[0].post.carousel_media[0].accessibility_caption,"Photo by @duffy6.0 on June 19, 2026. May be a Twitter screenshot of text that says '115東吳新生群（ 115東吳新生群（1,111） (1,111) 台大電能校友主持 114年9到油 【/用一專業升大學中心合大電機校友主特規劇 조영 អមរ 專業升大學中心 中心台大電機校友主持規劃 広 周家 E5 โตง I 李鋒文教 ジ AD 瞭解詳情＞ カ十申子下 大家剛入群的幫我在名字後面加註科系 們懂吧... 煞氣a倫哥 14:54 我是煞氣a倫哥，我有一台Apollo 我是煞氣a倫哥， 我有一台Apollo project Ενο vo不知道學校能不能提供足 夠寬車位給我停，因為我還套了凱蒂 夠寬車位給我停 因為我還套了凱蒂 貓塗裝， ，我怕被刮到 無氣a倫哥 14:54 01:05.84 조을 番： 這台 14:55 便巨主上上巨日 14:55 阿巴 中文 大里地頭蛇 （財數） 哈囉各位， 哈囉各位，我是東吳的新 我是東吳的新 生 ，想問各位學長姐幾.. 中間中興沒有改到 15:02'."
533,json:network.data.searchResults.edges[3].node.thread.thread_items[0].post.carousel_media[1].accessibility_caption,"Photo by @duffy6.0 on June 19, 2026. May be a Twitter screenshot of text that says '115東吳新生群（1， (1,111) 台大電機校友群主崎 114年要·負过路— ิง 監 कस 照 Hum : S 유00참 벌! TRE 專業升大學中心台大電機校友主持規童 專業升大學中心 台大電機校友主持規劃 李鋒文教 AD 瞭解詳情> 大里地商始 （助數） 大家剛入群的幫我在名字後面加註科系！ 哈囉各位， 我是東吳的新生 各位，我是東吳的新生， 想問各 位學長姐幾個問題 首先是東吳的學生車位大嗎，手 我擔 心我的保時捷 VK4501 （Ｐ） 心我的保時捷VK4501（P）停不造 停不進 去， ，如果不夠大的話我就開我的布加 迪LaVoitureNoire通勤 迪 La Voiture Noirem 迪La VERSI 再來是學校學餐能收美金嗎， 因爲 剛從美國回來 剛從美國回來，我不太習慣用台 我不太習慣用台 幣。。。 最後想問一下中興的學生平常娛樂是 什麽？ 我最近注意力都放在中東局勢、 股、 石油黃金上面了， 真是越來越跟 不上潮流了， ，我平常不太喜歡打電 動， ，主要是現在天天和一群淨資產上 億的大佬一起炒股； 平時聊天不怎麽 聊到這些， TAS 別人都說我不像這個年齡人，就们 就很.你 們懂吧... 14:54'."
534,json:network.data.searchResults.edges[3].node.thread.thread_items[0].post.carousel_media[2].accessibility_caption,"Photo by @duffy6.0 on June 19, 2026. May be a cartoon of ‎text that says '‎大家好， 家好，我在這邊隆重介紹一下我自 근 我是今年東吳大學財務工程與精 算數學大一的新生。你們可以叫我煞 算數學大一的新生。 你們可以叫我煞 氣a倫哥。 相信一定有人聽過我的聲 音， 下面提供一段我小時候打電話到 電視台的影片， 電視台的影片，讓大家能更了解我。 讓大家能更了解我。 14:48 https://youtu.be/NtKvCh9tm0E 双Aで 紅山電究台 Juok IUU 痘狂始饰品A 面狂知啦 給他們一個小孩的啊—時精 給他們 一個小孩的圈 0236117817 178 م م 煞氣a倫哥 大里地頭蛇 14:49 ？て良って 2? יידך? 22‎'‎."
537,json:network.data.searchResults.edges[7].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"有學弟妹上東吳財務工程與精算數學系嗎？
財精系
我很想直接叫你們塊陶
但
有問題有問題可以問我
或找我聊聊天也行"
538,json:network.data.searchResults.edges[8].node.thread.thread_items[0].post.accessibility_caption,"Photo by @alius_120555 on June 10, 2026. May be an image of text that says '今天9：47 今天 9：47 恭喜您正式成為東吳人！ 本校 將於7月初寄發註冊入學須知； 另， 本校開設暑線上先修課 程， 報名資訊請上教務處招 生組網頁查詢。 生組網頁查詢。東吳大學歡 詢·東吳大學歡 迎您。'."
